ticker,company,source_type,source_url,candidate_url,final_url,discovery_method,anchor_text,candidate_year,http_status,content_type,accepted,reject_reason,title,published_at,available_at,body_word_count,canonical_url,api_payload_url,date_source
CAT,Caterpillar,press_releases_archive,https://investors.caterpillar.com/news/default.aspx,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-BNSF-and-Chevron-Agree-to-Pursue-Hydrogen-Locomotive-Demonstration/default.aspx,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-BNSF-and-Chevron-Agree-to-Pursue-Hydrogen-Locomotive-Demonstration/default.aspx,q4_press_release_feed,"Caterpillar, BNSF and Chevron Agree to Pursue Hydrogen Locomotive Demonstration",2021,403,text/html; charset=UTF-8,yes,,"Caterpillar, BNSF and Chevron Agree to Pursue Hydrogen Locomotive Demonstration",2021-12-14T09:00:00Z,2021-12-14T09:00:00Z,2180,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-BNSF-and-Chevron-Agree-to-Pursue-Hydrogen-Locomotive-Demonstration/default.aspx,https://investors.caterpillar.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CAT,Caterpillar,earnings_results_archive,https://investors.caterpillar.com/financials/quarterly-results/default.aspx,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-BNSF-and-Chevron-Agree-to-Pursue-Hydrogen-Locomotive-Demonstration/default.aspx,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-BNSF-and-Chevron-Agree-to-Pursue-Hydrogen-Locomotive-Demonstration/default.aspx,q4_press_release_feed,"Caterpillar, BNSF and Chevron Agree to Pursue Hydrogen Locomotive Demonstration",2021,403,text/html; charset=UTF-8,no,duplicate_doc_id,"Caterpillar, BNSF and Chevron Agree to Pursue Hydrogen Locomotive Demonstration",2021-12-14T09:00:00Z,2021-12-14T09:00:00Z,2180,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-BNSF-and-Chevron-Agree-to-Pursue-Hydrogen-Locomotive-Demonstration/default.aspx,https://investors.caterpillar.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CAT,Caterpillar,earnings_results_archive,https://investors.caterpillar.com/financials/quarterly-results/default.aspx,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-Inc.-Maintains-Dividend-f93083bb4/default.aspx,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-Inc.-Maintains-Dividend-f93083bb4/default.aspx,q4_press_release_feed,Caterpillar Inc. Maintains Dividend,2021,403,text/html; charset=UTF-8,yes,,Caterpillar Inc. Maintains Dividend,2021-12-08T11:00:00Z,2021-12-08T11:00:00Z,764,https://investors.caterpillar.com/news/news-details/2021/Caterpillar-Inc.-Maintains-Dividend-f93083bb4/default.aspx,https://investors.caterpillar.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CRM,Salesforce,press_releases_archive,https://investor.salesforce.com/news/default.aspx,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,q4_press_release_feed,IBM and MuleSoft Announce Global Relationship to Help Accelerate Flexibility Across Public and Private Clouds,2021,403,text/html; charset=UTF-8,yes,,IBM and MuleSoft Announce Global Relationship to Help Accelerate Flexibility Across Public and Private Clouds,2021-12-09T08:00:00Z,2021-12-09T08:00:00Z,1044,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,https://investor.salesforce.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CRM,Salesforce,investor_relations,https://investor.salesforce.com/overview/default.aspx,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,q4_press_release_feed,IBM and MuleSoft Announce Global Relationship to Help Accelerate Flexibility Across Public and Private Clouds,2021,403,text/html; charset=UTF-8,no,duplicate_doc_id,IBM and MuleSoft Announce Global Relationship to Help Accelerate Flexibility Across Public and Private Clouds,2021-12-09T08:00:00Z,2021-12-09T08:00:00Z,1044,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,https://investor.salesforce.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CRM,Salesforce,investor_relations,https://investor.salesforce.com/overview/default.aspx,https://investor.salesforce.com/news/news-details/2021/Salesforce-and-Vox-Media-Partner-for-Exclusive-Streaming-of-Award-Winning--Pivot-on-Salesforce/default.aspx,https://investor.salesforce.com/news/news-details/2021/Salesforce-and-Vox-Media-Partner-for-Exclusive-Streaming-of-Award-Winning--Pivot-on-Salesforce/default.aspx,q4_press_release_feed,Salesforce and Vox Media Partner for Exclusive Streaming of Award-Winning Pivot on Salesforce+,2021,403,text/html; charset=UTF-8,yes,,Salesforce and Vox Media Partner for Exclusive Streaming of Award-Winning Pivot on Salesforce+,2021-12-08T09:00:00Z,2021-12-08T09:00:00Z,858,https://investor.salesforce.com/news/news-details/2021/Salesforce-and-Vox-Media-Partner-for-Exclusive-Streaming-of-Award-Winning--Pivot-on-Salesforce/default.aspx,https://investor.salesforce.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CRM,Salesforce,earnings_results_archive,https://investor.salesforce.com/financials/quarterly-results/default.aspx,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,q4_press_release_feed,IBM and MuleSoft Announce Global Relationship to Help Accelerate Flexibility Across Public and Private Clouds,2021,403,text/html; charset=UTF-8,no,duplicate_doc_id,IBM and MuleSoft Announce Global Relationship to Help Accelerate Flexibility Across Public and Private Clouds,2021-12-09T08:00:00Z,2021-12-09T08:00:00Z,1044,https://investor.salesforce.com/news/news-details/2021/IBM-and-MuleSoft-Announce-Global-Relationship-to-Help-Accelerate-Flexibility-Across-Public-and-Private-Clouds/default.aspx,https://investor.salesforce.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CRM,Salesforce,earnings_results_archive,https://investor.salesforce.com/financials/quarterly-results/default.aspx,https://investor.salesforce.com/news/news-details/2021/Salesforce-and-Vox-Media-Partner-for-Exclusive-Streaming-of-Award-Winning--Pivot-on-Salesforce/default.aspx,https://investor.salesforce.com/news/news-details/2021/Salesforce-and-Vox-Media-Partner-for-Exclusive-Streaming-of-Award-Winning--Pivot-on-Salesforce/default.aspx,q4_press_release_feed,Salesforce and Vox Media Partner for Exclusive Streaming of Award-Winning Pivot on Salesforce+,2021,403,text/html; charset=UTF-8,no,duplicate_doc_id,Salesforce and Vox Media Partner for Exclusive Streaming of Award-Winning Pivot on Salesforce+,2021-12-08T09:00:00Z,2021-12-08T09:00:00Z,858,https://investor.salesforce.com/news/news-details/2021/Salesforce-and-Vox-Media-Partner-for-Exclusive-Streaming-of-Award-Winning--Pivot-on-Salesforce/default.aspx,https://investor.salesforce.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CRM,Salesforce,earnings_results_archive,https://investor.salesforce.com/financials/quarterly-results/default.aspx,https://investor.salesforce.com/news/news-details/2021/MuleSoft-Unveils-New-Universal-API-Management-Capabilities-to-Manage-and-Secure-Any-API-Anywhere--Creating-Seamless-Experiences-Faster/default.aspx,https://investor.salesforce.com/news/news-details/2021/MuleSoft-Unveils-New-Universal-API-Management-Capabilities-to-Manage-and-Secure-Any-API-Anywhere--Creating-Seamless-Experiences-Faster/default.aspx,q4_press_release_feed,"MuleSoft Unveils New Universal API Management Capabilities to Manage and Secure Any API, Anywhere – Creating Seamless Experiences, Faster",2021,403,text/html; charset=UTF-8,yes,,"MuleSoft Unveils New Universal API Management Capabilities to Manage and Secure Any API, Anywhere – Creating Seamless Experiences, Faster",2021-12-07T00:00:00Z,2021-12-07T00:00:00Z,1068,https://investor.salesforce.com/news/news-details/2021/MuleSoft-Unveils-New-Universal-API-Management-Capabilities-to-Manage-and-Secure-Any-API-Anywhere--Creating-Seamless-Experiences-Faster/default.aspx,https://investor.salesforce.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CSCO,Cisco,press_releases_archive,https://investor.cisco.com/news/default.aspx,https://investor.cisco.com/news/news-details/2021/Cisco-Declares-Quarterly-Cash-Dividend-168689747/default.aspx,https://investor.cisco.com/news/news-details/2021/Cisco-Declares-Quarterly-Cash-Dividend-168689747/default.aspx,q4_press_release_feed,Cisco Declares Quarterly Cash Dividend,2021,403,text/html; charset=UTF-8,yes,,Cisco Declares Quarterly Cash Dividend,2021-12-13T08:00:00Z,2021-12-13T08:00:00Z,274,https://investor.cisco.com/news/news-details/2021/Cisco-Declares-Quarterly-Cash-Dividend-168689747/default.aspx,https://investor.cisco.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CSCO,Cisco,earnings_results_archive,https://investor.cisco.com/financials/quarterly-results/default.aspx,https://investor.cisco.com/news/news-details/2021/Cisco-Declares-Quarterly-Cash-Dividend-168689747/default.aspx,https://investor.cisco.com/news/news-details/2021/Cisco-Declares-Quarterly-Cash-Dividend-168689747/default.aspx,q4_press_release_feed,Cisco Declares Quarterly Cash Dividend,2021,403,text/html; charset=UTF-8,no,duplicate_doc_id,Cisco Declares Quarterly Cash Dividend,2021-12-13T08:00:00Z,2021-12-13T08:00:00Z,274,https://investor.cisco.com/news/news-details/2021/Cisco-Declares-Quarterly-Cash-Dividend-168689747/default.aspx,https://investor.cisco.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
CSCO,Cisco,earnings_results_archive,https://investor.cisco.com/financials/quarterly-results/default.aspx,https://investor.cisco.com/news/news-details/2021/Global-Cisco-Study-Identifies-Top-Security-Practices-to-Detect-Threats-and-Ensure-Business-Resiliency/default.aspx,https://investor.cisco.com/news/news-details/2021/Global-Cisco-Study-Identifies-Top-Security-Practices-to-Detect-Threats-and-Ensure-Business-Resiliency/default.aspx,q4_press_release_feed,Global Cisco Study Identifies Top Security Practices to Detect Threats and Ensure Business Resiliency,2021,403,text/html; charset=UTF-8,yes,,Global Cisco Study Identifies Top Security Practices to Detect Threats and Ensure Business Resiliency,2021-12-07T08:00:00Z,2021-12-07T08:00:00Z,730,https://investor.cisco.com/news/news-details/2021/Global-Cisco-Study-Identifies-Top-Security-Practices-to-Detect-Threats-and-Ensure-Business-Resiliency/default.aspx,https://investor.cisco.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
JNJ,Johnson & Johnson,earnings_results_archive,https://investor.jnj.com/financials/quarterly-results,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-COVID-19-Vaccine-Demonstrates-85-Percent-Effectiveness-against-Hospitalization-in-South-Africa-when-Omicron-was-Dominant/default.aspx,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-COVID-19-Vaccine-Demonstrates-85-Percent-Effectiveness-against-Hospitalization-in-South-Africa-when-Omicron-was-Dominant/default.aspx,q4_press_release_feed,Johnson & Johnson COVID-19 Vaccine Demonstrates 85 Percent Effectiveness against Hospitalization in South Africa when Omicron was Dominant,2021,403,text/html; charset=UTF-8,no,http_status_403,,,,0,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-COVID-19-Vaccine-Demonstrates-85-Percent-Effectiveness-against-Hospitalization-in-South-Africa-when-Omicron-was-Dominant/default.aspx,https://investor.jnj.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,
JNJ,Johnson & Johnson,earnings_results_archive,https://investor.jnj.com/financials/quarterly-results,https://investor.jnj.com/investor-news/news-details/2021/Janssen-Submits-Biologics-License-Application-to-U.S.-FDA-Seeking-Approval-of-Teclistamab-for-the-Treatment-of-Patients-with-Relapsed-or-Refractory-Multiple-Myeloma/default.aspx,https://investor.jnj.com/investor-news/news-details/2021/Janssen-Submits-Biologics-License-Application-to-U.S.-FDA-Seeking-Approval-of-Teclistamab-for-the-Treatment-of-Patients-with-Relapsed-or-Refractory-Multiple-Myeloma/default.aspx,q4_press_release_feed,Janssen Submits Biologics License Application to U.S. FDA Seeking Approval of Teclistamab for the Treatment of Patients with Relapsed or Refractory Multiple Myeloma,2021,403,text/html; charset=UTF-8,no,http_status_403,,,,0,https://investor.jnj.com/investor-news/news-details/2021/Janssen-Submits-Biologics-License-Application-to-U.S.-FDA-Seeking-Approval-of-Teclistamab-for-the-Treatment-of-Patients-with-Relapsed-or-Refractory-Multiple-Myeloma/default.aspx,https://investor.jnj.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,
JNJ,Johnson & Johnson,earnings_results_archive,https://investor.jnj.com/financials/quarterly-results,https://investor.jnj.com/investor-news/news-details/2021/FDA-Approves-Two-New-Indications-for-XARELTO-rivaroxaban-to-Help-Prevent-and-Treat-Blood-Clots-in-Pediatric-Patients/default.aspx,https://investor.jnj.com/investor-news/news-details/2021/FDA-Approves-Two-New-Indications-for-XARELTO-rivaroxaban-to-Help-Prevent-and-Treat-Blood-Clots-in-Pediatric-Patients/default.aspx,q4_press_release_feed,FDA Approves Two New Indications for XARELTO® (rivaroxaban) to Help Prevent and Treat Blood Clots in Pediatric Patients,2021,403,text/html; charset=UTF-8,no,http_status_403,,,,0,https://investor.jnj.com/investor-news/news-details/2021/FDA-Approves-Two-New-Indications-for-XARELTO-rivaroxaban-to-Help-Prevent-and-Treat-Blood-Clots-in-Pediatric-Patients/default.aspx,https://investor.jnj.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,
JNJ,Johnson & Johnson,earnings_results_archive,https://investor.jnj.com/financials/quarterly-results,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-to-Participate-in-the-40th-Annual-J.P.-Morgan-Healthcare-Conference/default.aspx,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-to-Participate-in-the-40th-Annual-J.P.-Morgan-Healthcare-Conference/default.aspx,q4_press_release_feed,Johnson & Johnson to Participate in the 40th Annual J.P. Morgan Healthcare Conference,2021,403,text/html; charset=UTF-8,no,http_status_403,,,,0,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-to-Participate-in-the-40th-Annual-J.P.-Morgan-Healthcare-Conference/default.aspx,https://investor.jnj.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,
